loc1,lat1,lon1,loc2,lat2,lon2,distance
14,42.476687,-70.943687,1,42.851062,-70.942437,41.62872613
14,42.476687,-70.943687,2,42.657187,-71.155438,26.52440378
14,42.476687,-70.943687,3,42.564813,-70.881187,11.05712199
14,42.476687,-70.943687,4,42.624813,-70.975813,16.67976375
14,42.476687,-70.943687,5,42.582062,-70.931438,11.76007724
14,42.476687,-70.943687,6,42.582062,-70.766188,18.67733307
14,42.476687,-70.943687,7,42.724063,-70.986438,27.72862578
14,42.476687,-70.943687,8,42.613438,-70.676187,26.67312622
14,42.476687,-70.943687,9,42.782938,-71.013188,34.52498454
14,42.476687,-70.943687,10,42.628687,-70.847813,18.63702611
14,42.476687,-70.943687,11,42.787188,-71.106938,37.01913185
14,42.476687,-70.943687,12,42.688563,-70.850938,24.75308019
14,42.476687,-70.943687,13,42.691187,-71.145062,28.99482504
15,42.539063,-71.033062,16,42.582062,-70.766188,22.37435076
15,42.539063,-71.033062,17,42.492438,-70.869187,14.39719731
15,42.539063,-71.033062,18,42.782938,-71.013188,27.16631303
15,42.539063,-71.033062,19,42.733063,-71.171563,24.3660969
15,42.539063,-71.033062,20,42.624813,-70.975813,10.62475507
15,42.539063,-71.033062,21,42.479062,-70.920438,11.39026344
15,42.539063,-71.033062,23,42.813187,-70.886188,32.76079866
15,42.539063,-71.033062,24,42.700563,-71.116563,19.21381571
15,42.539063,-71.033062,25,42.544562,-70.974187,4.862034392
15,42.539063,-71.033062,26,42.652187,-70.609562,36.877576
15,42.539063,-71.033062,27,42.744187,-70.916438,24.72321505
15,42.539063,-71.033062,28,42.506312,-70.911563,10.60213328
15,42.539063,-71.033062,29,42.744187,-70.916438,24.72321505
15,42.539063,-71.033062,30,42.460813,-71.022437,8.744494757
15,42.539063,-71.033062,31,42.479062,-70.920438,11.39026344
15,42.539063,-71.033062,32,42.624813,-70.975813,10.62475507
15,42.539063,-71.033062,33,42.628687,-70.847813,18.14776653
15,42.539063,-71.033062,34,42.782938,-71.013188,27.16631303
15,42.539063,-71.033062,1,42.851062,-70.942437,35.47446151
15,42.539063,-71.033062,2,42.657187,-71.155438,16.51844471
15,42.539063,-71.033062,3,42.564813,-70.881187,12.76583762
15,42.539063,-71.033062,4,42.624813,-70.975813,10.62475507
15,42.539063,-71.033062,5,42.582062,-70.931438,9.598771614
15,42.539063,-71.033062,6,42.582062,-70.766188,22.37435076
15,42.539063,-71.033062,7,42.724063,-70.986438,20.92168847
15,42.539063,-71.033062,8,42.613438,-70.676187,30.36916189
15,42.539063,-71.033062,9,42.782938,-71.013188,27.16631303
15,42.539063,-71.033062,10,42.628687,-70.847813,18.14776653
15,42.539063,-71.033062,11,42.787188,-71.106938,28.24376989
15,42.539063,-71.033062,12,42.688563,-70.850938,22.3262621
15,42.539063,-71.033062,13,42.691187,-71.145062,19.23872238
15,42.539063,-71.033062,14,42.476687,-70.943687,10.0885793
16,42.582062,-70.766188,17,42.492438,-70.869187,13.05879718
16,42.582062,-70.766188,18,42.782938,-71.013188,30.10909887
16,42.582062,-70.766188,19,42.733063,-71.171563,37.15911013
16,42.582062,-70.766188,20,42.624813,-70.975813,17.80328973
16,42.582062,-70.766188,21,42.479062,-70.920438,17.05663585
16,42.582062,-70.766188,22,42.744187,-70.916438,21.81568073
16,42.582062,-70.766188,24,42.700563,-71.116563,31.54325369
16,42.582062,-70.766188,25,42.544562,-70.974187,17.53771132
16,42.582062,-70.766188,26,42.652187,-70.609562,15.00201775
16,42.582062,-70.766188,27,42.744187,-70.916438,21.81568073
16,42.582062,-70.766188,28,42.506312,-70.911563,14.58720272
16,42.582062,-70.766188,29,42.744187,-70.916438,21.81568073
16,42.582062,-70.766188,30,42.460813,-71.022437,24.9557742
16,42.582062,-70.766188,31,42.479062,-70.920438,17.05663585
16,42.582062,-70.766188,32,42.624813,-70.975813,17.80328973
16,42.582062,-70.766188,33,42.628687,-70.847813,8.456185822
16,42.582062,-70.766188,34,42.782938,-71.013188,30.10909887
16,42.582062,-70.766188,1,42.851062,-70.942437,33.19674706
16,42.582062,-70.766188,2,42.657187,-71.155438,32.92738687
16,42.582062,-70.766188,3,42.564813,-70.881187,9.610054023
16,42.582062,-70.766188,4,42.624813,-70.975813,17.80328973
16,42.582062,-70.766188,5,42.582062,-70.931438,13.52964684
16,42.582062,-70.766188,6,42.582062,-70.766188,0
16,42.582062,-70.766188,7,42.724063,-70.986438,23.95317577
16,42.582062,-70.766188,8,42.613438,-70.676187,8.151249765
16,42.582062,-70.766188,9,42.782938,-71.013188,30.10909887
16,42.582062,-70.766188,10,42.628687,-70.847813,8.456185822
16,42.582062,-70.766188,11,42.787188,-71.106938,36.00014733
16,42.582062,-70.766188,12,42.688563,-70.850938,13.72248078
16,42.582062,-70.766188,13,42.691187,-71.145062,33.28336572
16,42.582062,-70.766188,14,42.476687,-70.943687,18.67733307
16,42.582062,-70.766188,15,42.539063,-71.033062,22.37435076
17,42.492438,-70.869187,18,42.782938,-71.013188,34.38284814
17,42.492438,-70.869187,19,42.733063,-71.171563,36.44426431
17,42.492438,-70.869187,20,42.624813,-70.975813,17.11518354
17,42.492438,-70.869187,21,42.479062,-70.920438,4.458022273
17,42.492438,-70.869187,22,42.744187,-70.916438,28.25895655
17,42.492438,-70.869187,23,42.813187,-70.886188,35.69275115
17,42.492438,-70.869187,25,42.544562,-70.974187,10.37533209
17,42.492438,-70.869187,26,42.652187,-70.609562,27.70401383
17,42.492438,-70.869187,27,42.744187,-70.916438,28.25895655
17,42.492438,-70.869187,28,42.506312,-70.911563,3.801214351
17,42.492438,-70.869187,29,42.744187,-70.916438,28.25895655
17,42.492438,-70.869187,30,42.460813,-71.022437,13.05104119
17,42.492438,-70.869187,31,42.479062,-70.920438,4.458022273
17,42.492438,-70.869187,32,42.624813,-70.975813,17.11518354
17,42.492438,-70.869187,33,42.628687,-70.847813,15.25099969
17,42.492438,-70.869187,34,42.782938,-71.013188,34.38284814
17,42.492438,-70.869187,1,42.851062,-70.942437,40.32433291
17,42.492438,-70.869187,2,42.657187,-71.155438,29.7487598
17,42.492438,-70.869187,3,42.564813,-70.881187,8.107585089
17,42.492438,-70.869187,4,42.624813,-70.975813,17.11518354
17,42.492438,-70.869187,5,42.582062,-70.931438,11.19507944
17,42.492438,-70.869187,6,42.582062,-70.766188,13.05879718
17,42.492438,-70.869187,7,42.724063,-70.986438,27.48499775
17,42.492438,-70.869187,8,42.613438,-70.676187,20.75935402
17,42.492438,-70.869187,9,42.782938,-71.013188,34.38284814
17,42.492438,-70.869187,10,42.628687,-70.847813,15.25099969
17,42.492438,-70.869187,11,42.787188,-71.106938,38.11016889
17,42.492438,-70.869187,12,42.688563,-70.850938,21.85921343
17,42.492438,-70.869187,13,42.691187,-71.145062,31.59767026
17,42.492438,-70.869187,14,42.476687,-70.943687,6.355231736
17,42.492438,-70.869187,15,42.539063,-71.033062,14.39719731
17,42.492438,-70.869187,16,42.582062,-70.766188,13.05879718
18,42.782938,-71.013188,19,42.733063,-71.171563,14.06926427
18,42.782938,-71.013188,20,42.624813,-70.975813,17.8459646
18,42.782938,-71.013188,21,42.479062,-70.920438,34.63095417
18,42.782938,-71.013188,22,42.744187,-70.916438,8.997120683
18,42.782938,-71.013188,23,42.813187,-70.886188,10.89412059
18,42.782938,-71.013188,24,42.700563,-71.116563,12.45660531
18,42.782938,-71.013188,26,42.652187,-70.609562,36.03736124
18,42.782938,-71.013188,27,42.744187,-70.916438,8.997120683
18,42.782938,-71.013188,28,42.506312,-70.911563,31.86269355
18,42.782938,-71.013188,29,42.744187,-70.916438,8.997120683
18,42.782938,-71.013188,30,42.460813,-71.022437,35.82665917
18,42.782938,-71.013188,31,42.479062,-70.920438,34.63095417
18,42.782938,-71.013188,32,42.624813,-70.975813,17.8459646
18,42.782938,-71.013188,33,42.628687,-70.847813,21.83549305
18,42.782938,-71.013188,34,42.782938,-71.013188,0
18,42.782938,-71.013188,1,42.851062,-70.942437,9.522769859
18,42.782938,-71.013188,2,42.657187,-71.155438,18.1813666
18,42.782938,-71.013188,3,42.564813,-70.881187,26.5467793
18,42.782938,-71.013188,4,42.624813,-70.975813,17.8459646
18,42.782938,-71.013188,5,42.582062,-70.931438,23.31455797
18,42.782938,-71.013188,6,42.582062,-70.766188,30.10909887
18,42.782938,-71.013188,7,42.724063,-70.986438,6.901322202
18,42.782938,-71.013188,8,42.613438,-70.676187,33.37191312
18,42.782938,-71.013188,9,42.782938,-71.013188,0
18,42.782938,-71.013188,10,42.628687,-70.847813,21.83549305
18,42.782938,-71.013188,11,42.787188,-71.106938,7.665212352
18,42.782938,-71.013188,12,42.688563,-70.850938,16.90323931
18,42.782938,-71.013188,13,42.691187,-71.145062,14.8351531
18,42.782938,-71.013188,14,42.476687,-70.943687,34.52498454
18,42.782938,-71.013188,15,42.539063,-71.033062,27.16631303
18,42.782938,-71.013188,16,42.582062,-70.766188,30.10909887
18,42.782938,-71.013188,17,42.492438,-70.869187,34.38284814
19,42.733063,-71.171563,20,42.624813,-70.975813,20.02362113
19,42.733063,-71.171563,21,42.479062,-70.920438,34.93008378
19,42.733063,-71.171563,22,42.744187,-70.916438,20.87220418
19,42.733063,-71.171563,23,42.813187,-70.886188,24.93873785
19,42.733063,-71.171563,24,42.700563,-71.116563,5.766253951
19,42.733063,-71.171563,25,42.544562,-70.974187,26.45757624
19,42.733063,-71.171563,27,42.744187,-70.916438,20.87220418
19,42.733063,-71.171563,28,42.506312,-70.911563,32.98967803
19,42.733063,-71.171563,29,42.744187,-70.916438,20.87220418
19,42.733063,-71.171563,30,42.460813,-71.022437,32.64113444
19,42.733063,-71.171563,31,42.479062,-70.920438,34.93008378
19,42.733063,-71.171563,32,42.624813,-70.975813,20.02362113
19,42.733063,-71.171563,33,42.628687,-70.847813,28.89765877
19,42.733063,-71.171563,34,42.782938,-71.013188,14.06926427
19,42.733063,-71.171563,1,42.851062,-70.942437,22.84078854
19,42.733063,-71.171563,2,42.657187,-71.155438,8.539324166
19,42.733063,-71.171563,3,42.564813,-70.881187,30.23255392
19,42.733063,-71.171563,4,42.624813,-70.975813,20.02362113
19,42.733063,-71.171563,5,42.582062,-70.931438,25.83599886
19,42.733063,-71.171563,6,42.582062,-70.766188,37.15911013
19,42.733063,-71.171563,7,42.724063,-70.986438,15.15430373
19,42.733063,-71.171563,8,42.613438,-70.676187,42.62738086
19,42.733063,-71.171563,9,42.782938,-71.013188,14.06926427
19,42.733063,-71.171563,10,42.628687,-70.847813,28.89765877
19,42.733063,-71.171563,11,42.787188,-71.106938,8.003572875
19,42.733063,-71.171563,12,42.688563,-70.850938,26.6597276
19,42.733063,-71.171563,13,42.691187,-71.145062,5.135189073
19,42.733063,-71.171563,14,42.476687,-70.943687,34.0663933
19,42.733063,-71.171563,15,42.539063,-71.033062,24.3660969
19,42.733063,-71.171563,16,42.582062,-70.766188,37.15911013
19,42.733063,-71.171563,17,42.492438,-70.869187,36.44426431
19,42.733063,-71.171563,18,42.782938,-71.013188,14.06926427
20,42.624813,-70.975813,21,42.479062,-70.920438,16.82956561
20,42.624813,-70.975813,22,42.744187,-70.916438,14.13320392
20,42.624813,-70.975813,23,42.813187,-70.886188,22.18903586
20,42.624813,-70.975813,24,42.700563,-71.116563,14.26184386
20,42.624813,-70.975813,25,42.544562,-70.974187,8.924496957
20,42.624813,-70.975813,26,42.652187,-70.609562,30.11341641
20,42.624813,-70.975813,28,42.506312,-70.911563,14.18844708
20,42.624813,-70.975813,29,42.744187,-70.916438,14.13320392
20,42.624813,-70.975813,30,42.460813,-71.022437,18.63170692
20,42.624813,-70.975813,31,42.479062,-70.920438,16.82956561
20,42.624813,-70.975813,32,42.624813,-70.975813,0
20,42.624813,-70.975813,33,42.628687,-70.847813,10.48118937
20,42.624813,-70.975813,34,42.782938,-71.013188,17.8459646
20,42.624813,-70.975813,1,42.851062,-70.942437,25.30497511
20,42.624813,-70.975813,2,42.657187,-71.155438,15.12723827
20,42.624813,-70.975813,3,42.564813,-70.881187,10.22296589
20,42.624813,-70.975813,4,42.624813,-70.975813,0
20,42.624813,-70.975813,5,42.582062,-70.931438,5.982335735
20,42.624813,-70.975813,6,42.582062,-70.766188,17.80328973
20,42.624813,-70.975813,7,42.724063,-70.986438,11.07022693
20,42.624813,-70.975813,8,42.613438,-70.676187,24.54952973
20,42.624813,-70.975813,9,42.782938,-71.013188,17.8459646
20,42.624813,-70.975813,10,42.628687,-70.847813,10.48118937
20,42.624813,-70.975813,11,42.787188,-71.106938,20.99499361
20,42.624813,-70.975813,12,42.688563,-70.850938,12.43097192
20,42.624813,-70.975813,13,42.691187,-71.145062,15.68506657
20,42.624813,-70.975813,14,42.476687,-70.943687,16.67976375
20,42.624813,-70.975813,15,42.539063,-71.033062,10.62475507
20,42.624813,-70.975813,16,42.582062,-70.766188,17.80328973
20,42.624813,-70.975813,17,42.492438,-70.869187,17.11518354
20,42.624813,-70.975813,18,42.782938,-71.013188,17.8459646
20,42.624813,-70.975813,19,42.733063,-71.171563,20.02362113
21,42.479062,-70.920438,22,42.744187,-70.916438,29.48237218
21,42.479062,-70.920438,23,42.813187,-70.886188,37.25846142
21,42.479062,-70.920438,24,42.700563,-71.116563,29.40075651
21,42.479062,-70.920438,25,42.544562,-70.974187,8.512062805
21,42.479062,-70.920438,26,42.652187,-70.609562,31.91803108
21,42.479062,-70.920438,27,42.744187,-70.916438,29.48237218
21,42.479062,-70.920438,29,42.744187,-70.916438,29.48237218
21,42.479062,-70.920438,30,42.460813,-71.022437,8.608624885
21,42.479062,-70.920438,31,42.479062,-70.920438,0
21,42.479062,-70.920438,32,42.624813,-70.975813,16.82956561
21,42.479062,-70.920438,33,42.628687,-70.847813,17.6690578
21,42.479062,-70.920438,34,42.782938,-71.013188,34.63095417
21,42.479062,-70.920438,1,42.851062,-70.942437,41.40360306
21,42.479062,-70.920438,2,42.657187,-71.155438,27.6162355
21,42.479062,-70.920438,3,42.564813,-70.881187,10.06305125
21,42.479062,-70.920438,4,42.624813,-70.975813,16.82956561
21,42.479062,-70.920438,5,42.582062,-70.931438,11.48849094
21,42.479062,-70.920438,6,42.582062,-70.766188,17.05663585
21,42.479062,-70.920438,7,42.724063,-70.986438,27.77328064
21,42.479062,-70.920438,8,42.613438,-70.676187,24.9725896
21,42.479062,-70.920438,9,42.782938,-71.013188,34.63095417
21,42.479062,-70.920438,10,42.628687,-70.847813,17.6690578
21,42.479062,-70.920438,11,42.787188,-71.106938,37.50547364
21,42.479062,-70.920438,12,42.688563,-70.850938,23.98029794
21,42.479062,-70.920438,13,42.691187,-71.145062,29.90894165
21,42.479062,-70.920438,14,42.476687,-70.943687,1.924864431
21,42.479062,-70.920438,15,42.539063,-71.033062,11.39026344
21,42.479062,-70.920438,16,42.582062,-70.766188,17.05663585
21,42.479062,-70.920438,17,42.492438,-70.869187,4.458022273
21,42.479062,-70.920438,18,42.782938,-71.013188,34.63095417
21,42.479062,-70.920438,19,42.733063,-71.171563,34.93008378
21,42.479062,-70.920438,20,42.624813,-70.975813,16.82956561
22,42.744187,-70.916438,23,42.813187,-70.886188,8.059884897
22,42.744187,-70.916438,24,42.700563,-71.116563,17.05254634
22,42.744187,-70.916438,25,42.544562,-70.974187,22.69427276
22,42.744187,-70.916438,26,42.652187,-70.609562,27.08449061
22,42.744187,-70.916438,27,42.744187,-70.916438,0
22,42.744187,-70.916438,28,42.506312,-70.911563,26.45350027
22,42.744187,-70.916438,30,42.460813,-71.022437,32.6822826
22,42.744187,-70.916438,31,42.479062,-70.920438,29.48237218
22,42.744187,-70.916438,32,42.624813,-70.975813,14.13320392
22,42.744187,-70.916438,33,42.628687,-70.847813,14.01448615
22,42.744187,-70.916438,34,42.782938,-71.013188,8.997120683
22,42.744187,-70.916438,1,42.851062,-70.942437,12.07179374
22,42.744187,-70.916438,2,42.657187,-71.155438,21.79514084
22,42.744187,-70.916438,3,42.564813,-70.881187,20.15272963
22,42.744187,-70.916438,4,42.624813,-70.975813,14.13320392
22,42.744187,-70.916438,5,42.582062,-70.931438,18.06915233
22,42.744187,-70.916438,6,42.582062,-70.766188,21.81568073
22,42.744187,-70.916438,7,42.724063,-70.986438,6.139484004
22,42.744187,-70.916438,8,42.613438,-70.676187,24.43540868
22,42.744187,-70.916438,9,42.782938,-71.013188,8.997120683
22,42.744187,-70.916438,10,42.628687,-70.847813,14.01448615
22,42.744187,-70.916438,11,42.787188,-71.106938,16.2694342
22,42.744187,-70.916438,12,42.688563,-70.850938,8.178663219
22,42.744187,-70.916438,13,42.691187,-71.145062,19.58524787
22,42.744187,-70.916438,14,42.476687,-70.943687,29.82811573
22,42.744187,-70.916438,15,42.539063,-71.033062,24.72321505
22,42.744187,-70.916438,16,42.582062,-70.766188,21.81568073
22,42.744187,-70.916438,17,42.492438,-70.869187,28.25895655
22,42.744187,-70.916438,18,42.782938,-71.013188,8.997120683
22,42.744187,-70.916438,19,42.733063,-71.171563,20.87220418
22,42.744187,-70.916438,20,42.624813,-70.975813,14.13320392
22,42.744187,-70.916438,21,42.479062,-70.920438,29.48237218
23,42.813187,-70.886188,24,42.700563,-71.116563,22.59641296
23,42.813187,-70.886188,25,42.544562,-70.974187,30.72375266
23,42.813187,-70.886188,26,42.652187,-70.609562,28.82648004
23,42.813187,-70.886188,27,42.744187,-70.916438,8.059884897
23,42.813187,-70.886188,28,42.506312,-70.911563,34.18597167
23,42.813187,-70.886188,29,42.744187,-70.916438,8.059884897
23,42.813187,-70.886188,31,42.479062,-70.920438,37.25846142
23,42.813187,-70.886188,32,42.624813,-70.975813,22.18903586
23,42.813187,-70.886188,33,42.628687,-70.847813,20.75359803
23,42.813187,-70.886188,34,42.782938,-71.013188,10.89412059
23,42.813187,-70.886188,1,42.851062,-70.942437,6.22700437
23,42.813187,-70.886188,2,42.657187,-71.155438,28.00839182
23,42.813187,-70.886188,3,42.564813,-70.881187,27.62095328
23,42.813187,-70.886188,4,42.624813,-70.975813,22.18903586
23,42.813187,-70.886188,5,42.582062,-70.931438,25.96460641
23,42.813187,-70.886188,6,42.582062,-70.766188,27.50737618
23,42.813187,-70.886188,7,42.724063,-70.986438,12.85209248
23,42.813187,-70.886188,8,42.613438,-70.676187,28.06608503
23,42.813187,-70.886188,9,42.782938,-71.013188,10.89412059
23,42.813187,-70.886188,10,42.628687,-70.847813,20.75359803
23,42.813187,-70.886188,11,42.787188,-71.106938,18.2408268
23,42.813187,-70.886188,12,42.688563,-70.850938,14.15330502
23,42.813187,-70.886188,13,42.691187,-71.145062,25.11584113
23,42.813187,-70.886188,14,42.476687,-70.943687,37.7114836
23,42.813187,-70.886188,15,42.539063,-71.033062,32.76079866
23,42.813187,-70.886188,16,42.582062,-70.766188,27.50737618
23,42.813187,-70.886188,17,42.492438,-70.869187,35.69275115
23,42.813187,-70.886188,18,42.782938,-71.013188,10.89412059
23,42.813187,-70.886188,19,42.733063,-71.171563,24.93873785
23,42.813187,-70.886188,20,42.624813,-70.975813,22.18903586
23,42.813187,-70.886188,21,42.479062,-70.920438,37.25846142
23,42.813187,-70.886188,22,42.744187,-70.916438,8.059884897
24,42.700563,-71.116563,25,42.544562,-70.974187,20.89515315
24,42.700563,-71.116563,26,42.652187,-70.609562,41.79480076
24,42.700563,-71.116563,27,42.744187,-70.916438,17.05254634
24,42.700563,-71.116563,28,42.506312,-70.911563,27.35070426
24,42.700563,-71.116563,29,42.744187,-70.916438,17.05254634
24,42.700563,-71.116563,30,42.460813,-71.022437,27.75055258
24,42.700563,-71.116563,32,42.624813,-70.975813,14.26184386
24,42.700563,-71.116563,33,42.628687,-70.847813,23.38270505
24,42.700563,-71.116563,34,42.782938,-71.013188,12.45660531
24,42.700563,-71.116563,1,42.851062,-70.942437,21.95520056
24,42.700563,-71.116563,2,42.657187,-71.155438,5.776002636
24,42.700563,-71.116563,3,42.564813,-70.881187,24.46677036
24,42.700563,-71.116563,4,42.624813,-70.975813,14.26184386
24,42.700563,-71.116563,5,42.582062,-70.931438,20.07286678
24,42.700563,-71.116563,6,42.582062,-70.766188,31.54325369
24,42.700563,-71.116563,7,42.724063,-70.986438,10.94796536
24,42.700563,-71.116563,8,42.613438,-70.676187,37.29219262
24,42.700563,-71.116563,9,42.782938,-71.013188,12.45660531
24,42.700563,-71.116563,10,42.628687,-70.847813,23.38270505
24,42.700563,-71.116563,11,42.787188,-71.106938,9.664275356
24,42.700563,-71.116563,12,42.688563,-70.850938,21.74941087
24,42.700563,-71.116563,13,42.691187,-71.145062,2.551754361
24,42.700563,-71.116563,14,42.476687,-70.943687,28.63560951
24,42.700563,-71.116563,15,42.539063,-71.033062,19.21381571
24,42.700563,-71.116563,16,42.582062,-70.766188,31.54325369
24,42.700563,-71.116563,17,42.492438,-70.869187,30.75044548
24,42.700563,-71.116563,18,42.782938,-71.013188,12.45660531
24,42.700563,-71.116563,19,42.733063,-71.171563,5.766253951
24,42.700563,-71.116563,20,42.624813,-70.975813,14.26184386
24,42.700563,-71.116563,21,42.479062,-70.920438,29.40075651
24,42.700563,-71.116563,22,42.744187,-70.916438,17.05254634
24,42.700563,-71.116563,23,42.813187,-70.886188,22.59641296
25,42.544562,-70.974187,26,42.652187,-70.609562,32.15532556
25,42.544562,-70.974187,27,42.744187,-70.916438,22.69427276
25,42.544562,-70.974187,28,42.506312,-70.911563,6.665310374
25,42.544562,-70.974187,29,42.744187,-70.916438,22.69427276
25,42.544562,-70.974187,30,42.460813,-71.022437,10.11768048
25,42.544562,-70.974187,31,42.479062,-70.920438,8.512062805
25,42.544562,-70.974187,33,42.628687,-70.847813,13.94780748
25,42.544562,-70.974187,34,42.782938,-71.013188,26.69734516
25,42.544562,-70.974187,1,42.851062,-70.942437,34.17986949
25,42.544562,-70.974187,2,42.657187,-71.155438,19.41436528
25,42.544562,-70.974187,3,42.564813,-70.881187,7.943461439
25,42.544562,-70.974187,4,42.624813,-70.975813,8.924496957
25,42.544562,-70.974187,5,42.582062,-70.931438,5.444708193
25,42.544562,-70.974187,6,42.582062,-70.766188,17.53771132
25,42.544562,-70.974187,7,42.724063,-70.986438,19.98474532
25,42.544562,-70.974187,8,42.613438,-70.676187,25.57331745
25,42.544562,-70.974187,9,42.782938,-71.013188,26.69734516
25,42.544562,-70.974187,10,42.628687,-70.847813,13.94780748
25,42.544562,-70.974187,11,42.787188,-71.106938,29.08036787
25,42.544562,-70.974187,12,42.688563,-70.850938,18.92359937
25,42.544562,-70.974187,13,42.691187,-71.145062,21.47833968
25,42.544562,-70.974187,14,42.476687,-70.943687,7.950637
25,42.544562,-70.974187,15,42.539063,-71.033062,4.862034392
25,42.544562,-70.974187,16,42.582062,-70.766188,17.53771132
25,42.544562,-70.974187,17,42.492438,-70.869187,10.37533209
25,42.544562,-70.974187,18,42.782938,-71.013188,26.69734516
25,42.544562,-70.974187,19,42.733063,-71.171563,26.45757624
25,42.544562,-70.974187,20,42.624813,-70.975813,8.924496957
25,42.544562,-70.974187,21,42.479062,-70.920438,8.512062805
25,42.544562,-70.974187,22,42.744187,-70.916438,22.69427276
25,42.544562,-70.974187,23,42.813187,-70.886188,30.72375266
25,42.544562,-70.974187,24,42.700563,-71.116563,20.89515315
26,42.652187,-70.609562,27,42.744187,-70.916438,27.08449061
26,42.652187,-70.609562,28,42.506312,-70.911563,29.57251753
26,42.652187,-70.609562,29,42.744187,-70.916438,27.08449061
26,42.652187,-70.609562,30,42.460813,-71.022437,39.95558288
26,42.652187,-70.609562,31,42.479062,-70.920438,31.91803108
26,42.652187,-70.609562,32,42.624813,-70.975813,30.11341641
26,42.652187,-70.609562,34,42.782938,-71.013188,36.03736124
26,42.652187,-70.609562,1,42.851062,-70.942437,35.03921085
26,42.652187,-70.609562,2,42.657187,-71.155438,44.64424277
26,42.652187,-70.609562,3,42.564813,-70.881187,24.25991952
26,42.652187,-70.609562,4,42.624813,-70.975813,30.11341641
26,42.652187,-70.609562,5,42.582062,-70.931438,27.46837267
26,42.652187,-70.609562,6,42.582062,-70.766188,15.00201775
26,42.652187,-70.609562,7,42.724063,-70.986438,31.82363964
26,42.652187,-70.609562,8,42.613438,-70.676187,6.947783415
26,42.652187,-70.609562,9,42.782938,-71.013188,36.03736124
26,42.652187,-70.609562,10,42.628687,-70.847813,19.66264629
26,42.652187,-70.609562,11,42.787188,-71.106938,43.31628238
26,42.652187,-70.609562,12,42.688563,-70.850938,20.14460863
26,42.652187,-70.609562,13,42.691187,-71.145062,43.99453081
26,42.652187,-70.609562,14,42.476687,-70.943687,33.60951706
26,42.652187,-70.609562,15,42.539063,-71.033062,36.877576
26,42.652187,-70.609562,16,42.582062,-70.766188,15.00201775
26,42.652187,-70.609562,17,42.492438,-70.869187,27.70401383
26,42.652187,-70.609562,18,42.782938,-71.013188,36.03736124
26,42.652187,-70.609562,19,42.733063,-71.171563,46.80348914
26,42.652187,-70.609562,20,42.624813,-70.975813,30.11341641
26,42.652187,-70.609562,21,42.479062,-70.920438,31.91803108
26,42.652187,-70.609562,22,42.744187,-70.916438,27.08449061
26,42.652187,-70.609562,23,42.813187,-70.886188,28.82648004
26,42.652187,-70.609562,24,42.700563,-71.116563,41.79480076
26,42.652187,-70.609562,25,42.544562,-70.974187,32.15532556
27,42.744187,-70.916438,28,42.506312,-70.911563,26.45350027
27,42.744187,-70.916438,29,42.744187,-70.916438,0
27,42.744187,-70.916438,30,42.460813,-71.022437,32.6822826
27,42.744187,-70.916438,31,42.479062,-70.920438,29.48237218
27,42.744187,-70.916438,32,42.624813,-70.975813,14.13320392
27,42.744187,-70.916438,33,42.628687,-70.847813,14.01448615
27,42.744187,-70.916438,1,42.851062,-70.942437,12.07179374
27,42.744187,-70.916438,2,42.657187,-71.155438,21.79514084
27,42.744187,-70.916438,3,42.564813,-70.881187,20.15272963
27,42.744187,-70.916438,4,42.624813,-70.975813,14.13320392
27,42.744187,-70.916438,5,42.582062,-70.931438,18.06915233
27,42.744187,-70.916438,6,42.582062,-70.766188,21.81568073
27,42.744187,-70.916438,7,42.724063,-70.986438,6.139484004
27,42.744187,-70.916438,8,42.613438,-70.676187,24.43540868
27,42.744187,-70.916438,9,42.782938,-71.013188,8.997120683
27,42.744187,-70.916438,10,42.628687,-70.847813,14.01448615
27,42.744187,-70.916438,11,42.787188,-71.106938,16.2694342
27,42.744187,-70.916438,12,42.688563,-70.850938,8.178663219
27,42.744187,-70.916438,13,42.691187,-71.145062,19.58524787
27,42.744187,-70.916438,14,42.476687,-70.943687,29.82811573
27,42.744187,-70.916438,15,42.539063,-71.033062,24.72321505
27,42.744187,-70.916438,16,42.582062,-70.766188,21.81568073
27,42.744187,-70.916438,17,42.492438,-70.869187,28.25895655
27,42.744187,-70.916438,18,42.782938,-71.013188,8.997120683
27,42.744187,-70.916438,19,42.733063,-71.171563,20.87220418
27,42.744187,-70.916438,20,42.624813,-70.975813,14.13320392
27,42.744187,-70.916438,21,42.479062,-70.920438,29.48237218
27,42.744187,-70.916438,22,42.744187,-70.916438,0
27,42.744187,-70.916438,23,42.813187,-70.886188,8.059884897
27,42.744187,-70.916438,24,42.700563,-71.116563,17.05254634
27,42.744187,-70.916438,25,42.544562,-70.974187,22.69427276
27,42.744187,-70.916438,26,42.652187,-70.609562,27.08449061
28,42.506312,-70.911563,29,42.744187,-70.916438,26.45350027
28,42.506312,-70.911563,30,42.460813,-71.022437,10.40483713
28,42.506312,-70.911563,31,42.479062,-70.920438,3.116212303
28,42.506312,-70.911563,32,42.624813,-70.975813,14.18844708
28,42.506312,-70.911563,33,42.628687,-70.847813,14.57459772
28,42.506312,-70.911563,34,42.782938,-71.013188,31.86269355
28,42.506312,-70.911563,2,42.657187,-71.155438,26.07940254
28,42.506312,-70.911563,3,42.564813,-70.881187,6.964883394
